Unnamed: 0,name,url,year,certificate,rating,votes,plot,Action,Adventure,Comedy,Crime,Family,Fantasy,Mystery,Sci-Fi,Thriller,name_normalized
4180,CastleMiner Z,https://www.imdb.com/title/tt14432652/?ref_=adv_li_tt,2011.0,,9.1,7,"CastleMiner Z is an infinite world filled with deep places to explore, and horrifying monsters to slay. Build structures out of blocks, craft weapons and tools from raw materials, and explore the vast and frightening world around you.",True,False,False,False,False,False,False,False,False,castleminer z
4184,Huntdown,https://www.imdb.com/title/tt12651008/?ref_=adv_li_tt,2020.0,,8.3,32,"In the mayhem-filled streets of the future where criminal gangs rule and cops fear to tread, only the bounty hunters can free the city from the corrupt fist of felony. Lay waste to the ... See full summary »",True,False,False,False,False,False,False,False,False,huntdown
4196,XCOM: Enemy Within,https://www.imdb.com/title/tt5358306/?ref_=adv_li_tt,2013.0,M,8.6,443,Aliens have invaded Earth and the soldiers of XCOM must defeat them with new advanced weapons.,True,False,False,False,False,False,False,True,True,xcom: enemy within
4198,Shin Megami Tensei: Devil Summoner - Raidou Kuzunoha vs the Soulless Army,https://www.imdb.com/title/tt1129933/?ref_=adv_li_tt,2006.0,M,8.6,79,"For many years, the members of the Kuzunoha family have been skillful detectives, specializing in supernatural cases. They have mastered the secret of devil summoning - call forth beasts ... See full summary »",True,True,False,False,False,True,False,False,False,shin megami tensei: devil summoner - raidou kuzunoha vs the soulless army
4204,Final Fantasy X/X-2: HD Remaster,https://www.imdb.com/title/tt18247424/?ref_=adv_li_tt,2013.0,T,8.8,11,A high definition remaster of Final Fantasy X and Final Fantasy X-2.,True,True,False,False,False,True,False,False,False,final fantasy x/x-2: hd remaster
4217,Yu-Gi-Oh!: The Dawn of Destiny,https://www.imdb.com/title/tt5164682/?ref_=adv_li_tt,2004.0,,8.1,51,Battle monsters on the Xbox.,True,False,False,False,False,False,False,False,False,yu-gi-oh!: the dawn of destiny
4219,Supreme Commander: Forged Alliance,https://www.imdb.com/title/tt1369585/?ref_=adv_li_tt,2007.0,,8.5,86,Add a Plot,True,False,False,False,False,False,False,True,False,supreme commander: forged alliance
4233,SOCOM: U.S. Navy SEALs Combined Assault,https://www.imdb.com/title/tt0826808/?ref_=adv_li_tt,2006.0,,8.4,89,Defend Freedom Wherever It Is Threatened. Command the most feared special forces unit ever assembled.,True,True,False,False,False,False,False,False,False,socom: u.s. navy seals combined assault
4235,NBA Hang Time,https://www.imdb.com/title/tt0458433/?ref_=adv_li_tt,1996.0,K-A,8.1,130,"Create your own basketball player, select from any of the 29 NBA teams and enter the championships. Additions to the game are spin moves, alley oops and double slam dunks and the ""team fire"" mode.",True,False,False,False,False,False,False,False,False,nba hang time
4241,AM2R: Return of Samus,https://www.imdb.com/title/tt10511740/?ref_=adv_li_tt,2016.0,E10+,8.6,21,"This expanded, expertly crafted 16-bit fan-remake of 'Metroid II', AM2R (Another Metroid 2 Remake) was taken down by Nintendo shortly after its brief Windows release.",True,True,False,False,False,False,True,False,False,am2r: return of samus
4247,Dark Earth,https://www.imdb.com/title/tt0381978/?ref_=adv_li_tt,1997.0,,8.6,46,Dark Earth is set in a post-apocalyptic society in the 21st century shaped by the fact that the Earth no longer receives the sun's rays due to meteor collisions. In a few areas light breaks... See full summary »,True,False,False,False,False,True,False,True,False,dark earth
4250,Devil May Cry: HD Collection,https://www.imdb.com/title/tt12780194/?ref_=adv_li_tt,2012.0,M,8.4,26,"The popular stylish action games Devil May Cry, Devil May Cry 2, and Devil May Cry 3 Special Edition return in one collection.",True,True,False,False,False,True,False,False,False,devil may cry: hd collection
4260,Tomba! 2: The Evil Swine Returns,https://www.imdb.com/title/tt0283065/?ref_=adv_li_tt,1999.0,E,8.3,77,"One day, Tomba, who has been living in peace after all that Evil Pig business, receives a strange envelope. The envelope contains a bug-Zippo, who can be very annoying-and a letter saying ... See full summary »",True,True,False,False,True,False,False,False,False,tomba! 2: the evil swine returns
4265,Cyber City Oedo 808: Alignment of the Beast,https://www.imdb.com/title/tt5458018/?ref_=adv_li_tt,1991.0,,8.5,17,"As Sengoku, the player must rescue Benten and Gogul from captivity and defeat the larger threat they were investigating.",True,False,False,False,False,False,False,False,False,cyber city oedo 808: alignment of the beast
4272,Samurai Warriors 2,https://www.imdb.com/title/tt0896567/?ref_=adv_li_tt,2006.0,T,8.2,96,"Samurai Warriors 2 is a sequel to the original Samurai Warriors, created by Koei and Omega Force.",True,True,False,False,False,True,False,False,False,samurai warriors 2
4276,The Yakuza Remastered Collection,https://www.imdb.com/title/tt13020920/?ref_=adv_li_tt,2019.0,,8.6,40,"Celebrate Kazuma Kiryu's saga with the beautifully remastered Yakuza 3, 4, and 5. With restored content and updated localization in 1080p and 60fps, experience the complete Yakuza collection on one console for the first time in history.",True,True,False,False,False,False,False,False,False,the yakuza remastered collection
4285,Sword Art Online: Infinity Moment,https://www.imdb.com/title/tt6695458/?ref_=adv_li_tt,2013.0,,8.6,21,A glitch causes Kirito and the other players to remain in Sword Art Online despite defeating Heathcliff.,True,True,False,False,False,True,False,False,False,sword art online: infinity moment
4302,Tactics Ogre: Let Us Cling Together,https://www.imdb.com/title/tt5034402/?ref_=adv_li_tt,1995.0,,8.5,32,"The land of Valeria is in a state of constant tension between the three nations that populate it. The Gargastan people, which constitute the majority, find themselves in a turbulent ... See full summary »",True,True,False,False,False,True,False,False,False,tactics ogre: let us cling together
4307,RWBY: Grimm Eclipse,https://www.imdb.com/title/tt5427428/?ref_=adv_li_tt,2015.0,T,8.1,48,"RWBY: Grimm Eclipse is a 4 player, online co-op, hack and slash game based upon the international hit series RWBY by Rooster Teeth.",True,False,False,False,False,True,False,False,False,rwby: grimm eclipse
4312,Yu-Gi-Oh! Power of Chaos: Kaiba the Revenge,https://www.imdb.com/title/tt10763548/?ref_=adv_li_tt,2004.0,E,8.1,34,"Play the second game in Power of Chaos series and defeat the Kaiba Corporation head and Yugi's nemesis, Seto Kaiba.",True,False,False,False,False,True,False,False,False,yu-gi-oh! power of chaos: kaiba the revenge
4316,Kingdom Hearts: The Story So Far,https://www.imdb.com/title/tt10167656/?ref_=adv_li_tt,2018.0,,8.5,25,Kingdom Hearts: The Story So Far is a compilation of nine Kingdom Hearts games specifically chosen to help players relive the story of Kingdom Hearts in preparation of the upcoming Kingdom Hearts III.,True,True,False,False,True,False,False,False,False,kingdom hearts: the story so far
4335,Mega Man Zero 3,https://www.imdb.com/title/tt0429045/?ref_=adv_li_tt,2004.0,E,8.5,113,"As the end of the energy crisis looms, the long-exiled Dr. Weil arrives, bringing with him the robotic superweapon Omega and a revived Copy X. Now the hunt is on for the Dark Elf, an entity which could end the conflict, for good or evil.",True,True,False,False,False,False,False,True,False,mega man zero 3
4336,Gothic II: Night of the Raven,https://www.imdb.com/title/tt1360155/?ref_=adv_li_tt,2003.0,,9.0,390,"Expansion pack for Gothic II (2002) with the addition of a world called Jharkendar, and new attributes, items, and weapons.",True,True,False,False,False,True,False,False,False,gothic ii: night of the raven
4358,Shining the Holy Ark,https://www.imdb.com/title/tt7207456/?ref_=adv_li_tt,1996.0,K-A,8.4,8,"Three mercenaries - Arthur, Melody, and Forte - are hired by the King of Enrich to hunt down and capture a renegade ninja by the name of Rodi. The group pursues Rodi to the nearby mines ... See full summary »",True,False,False,False,False,False,False,False,False,shining the holy ark
4359,Growlanser: Heritage of War,https://www.imdb.com/title/tt1190549/?ref_=adv_li_tt,2006.0,T,8.5,31,Add a Plot,True,True,False,False,False,False,False,False,False,growlanser: heritage of war
4362,Valkyria Chronicles 3: Unrecorded Chronicles,https://www.imdb.com/title/tt5665254/?ref_=adv_li_tt,2011.0,,8.9,34,"Similar to the original Valkyria Chronicles for PS3, this game takes place in the fictional land of Europa during the war in 1935, but follows the battles of the Nameless Unit rather than ... See full summary »",True,True,False,False,False,False,False,False,False,valkyria chronicles 3: unrecorded chronicles
4378,Steambot Chronicles,https://www.imdb.com/title/tt1239452/?ref_=adv_li_tt,2005.0,T,8.7,81,Add a Plot,True,True,False,False,False,False,False,False,False,steambot chronicles
4403,Total Annihilation,https://www.imdb.com/title/tt0308991/?ref_=adv_li_tt,1997.0,,8.3,240,"In the distant future, humanity rules the Milky Way with help from AIs, known as the Core. They prospered in peace, however, things changed when the Core tried to enforce a ""patterning"" process, forcefully uploading minds to a machine.",True,False,False,False,False,False,False,True,False,total annihilation
4404,Transformers: Revenge of the Fallen - Decepticons,https://www.imdb.com/title/tt4965192/?ref_=adv_li_tt,2009.0,,8.2,9,Add a Plot,True,False,False,False,False,False,False,True,False,transformers: revenge of the fallen - decepticons
4412,Spelunky 2,https://www.imdb.com/title/tt13091486/?ref_=adv_li_tt,2020.0,T,8.2,43,"Spelunky 2 builds upon the unique, randomized challenges that made the original a roguelike classic, offering a huge adventure designed to satisfy players old and new, Searching for treasure and missing family.",True,True,False,False,False,False,False,False,False,spelunky 2
4422,ESPN NFL 2K5,https://www.imdb.com/title/tt0426445/?ref_=adv_li_tt,2004.0,,8.6,138,Add a Plot,True,False,False,False,False,False,False,False,False,espn nfl 2k5
4429,Mass Effect 3: Omega,https://www.imdb.com/title/tt15429252/?ref_=adv_li_tt,2012.0,M,8.2,62,"Omega has been seized by one of Cerberus' most accomplished and brilliant agents, General Oleg Petrovsky. Aria T'Loak is plotting her revenge. To reclaim her domain, she must team up with Commander Shepard.",True,True,False,False,False,False,False,True,False,mass effect 3: omega
4441,Animaniacs Game Pack,https://www.imdb.com/title/tt0219507/?ref_=adv_li_tt,1998.0,,8.2,27,Add a Plot,True,False,False,False,True,True,False,False,False,animaniacs game pack
4453,Snatcher CD-ROMantic,https://www.imdb.com/title/tt0264018/?ref_=adv_li_tt,1992.0,,8.8,159,"June 6, 1996, A mysterious explosion destroys the Chernolton research facility near Moscow. Lucifer Alpha, a powerful biological weapon under secret development there is released into the ... See full summary »",True,False,False,False,False,False,True,True,False,snatcher cd-romantic
4464,How Zorak Stole X-Mas,https://www.imdb.com/title/tt7339716/?ref_=adv_li_tt,1998.0,Not Rated,9.2,5,Space Ghost has to stop Zorak and Brak from attempting to ruin Christmas.,True,False,True,False,False,True,False,False,False,how zorak stole x-mas
4492,Einhänder,https://www.imdb.com/title/tt0413982/?ref_=adv_li_tt,1997.0,E,8.3,68,The colonists of the Moon and the people of Earth have been at war with each other for many years. A daredevil pilot is tasked to fly to Earth and destroy the Earth's only remaining ... See full summary »,True,True,False,False,False,False,False,True,False,einhänder
4502,Crusader of Centy,https://www.imdb.com/title/tt12425372/?ref_=adv_li_tt,1994.0,K-A,8.1,8,"Before the time of plants and animals, Earth was completely dark and inhabited by beings we now call 'monsters'. When some voice said 'Let There Be Light' , many monsters died because they ... See full summary »",True,True,False,False,False,False,False,False,False,crusader of centy
4506,Monster Hunter World: Iceborne,https://www.imdb.com/title/tt10901970/?ref_=adv_li_tt,2019.0,,8.6,87,"An Elder Dragon awakens from deep within a new continent covered in snow and ice. The 5th fleet follow the dragon, discovering new monsters and species as the mysteries keep piling up.",True,True,False,False,False,True,False,False,False,monster hunter world: iceborne
4519,Soul Knight,https://www.imdb.com/title/tt14536778/?ref_=adv_li_tt,2017.0,E10+,8.8,12,"In a time of gun and sword, the magical stone that maintains the balance of the world is stolen by high-tech aliens. The world is hanging on a thin thread. It all depends on you retrieving the magical stone.",True,True,False,False,False,True,False,False,False,soul knight
4530,Folklore,https://www.imdb.com/title/tt1156307/?ref_=adv_li_tt,2007.0,,8.1,105,"A series of unsolved murders. A mysterious telephone call. A letter from a dead mother. These peculiar events draw Ellen and Keats to Doolin, a sleepy Irish village that hides a gateway to ... See full summary »",True,True,False,False,False,True,False,False,False,folklore
4532,Wild Arms 2,https://www.imdb.com/title/tt0824711/?ref_=adv_li_tt,1999.0,E,8.2,52,Ashley and the ARMS team must fight against a terrorist organization called Odessa.,True,True,False,False,False,False,False,True,False,wild arms 2
4537,Samurai Shodown II,https://www.imdb.com/title/tt0374216/?ref_=adv_li_tt,1994.0,,8.2,102,"In Samurai Shodown II players take on one of the roles of fifteen warriors, fighting their way through the land to defeat Rashojin Mizuki, who was thrown into the sea when she was a little ... See full summary »",True,False,False,False,False,False,False,False,False,samurai shodown ii
4542,Populous: The Beginning,https://www.imdb.com/title/tt0445045/?ref_=adv_li_tt,1998.0,T,8.1,136,A computer game where you lead a primitive population into battle and explore and conquer a series of different worlds in order to become a god.,True,True,False,False,False,True,False,False,False,populous: the beginning
4545,Tetris Effect,https://www.imdb.com/title/tt9222458/?ref_=adv_li_tt,2018.0,,8.2,174,Tetris Effect is a tile-matching puzzle video game developed by Japanese studios Monstars and Resonair and published by Enhance Games.,True,False,False,False,False,False,False,False,False,tetris effect
4547,Suikoden III,https://www.imdb.com/title/tt0313661/?ref_=adv_li_tt,2002.0,T,8.3,168,"Fifteen years after the events in Suikoden II, three warriors search out the legendary Flame Champion and gather the 108 Stars of Destiny to save the world from a new evil who plans on destroying the world.",True,True,False,False,False,False,False,False,False,suikoden iii
4560,MegaRace,https://www.imdb.com/title/tt0422737/?ref_=adv_li_tt,1994.0,,8.5,57,"In the future, the number one show on television is a virtual reality car combat and racing simulator called MegaRace. The viewers use their VR sets to participate in the races and deathmatches. Enigmatic Lance Boyle hosts the show.",True,False,False,False,False,False,False,True,False,megarace
4564,Phantasy Star Online Episode I & II,https://www.imdb.com/title/tt0410448/?ref_=adv_li_tt,2002.0,T,8.1,98,After leaving the war ravaged and resource depleted world of Coral the ship Pioneer II has approached the planet Ragol. But a mysterious event surrounding the first landing party of Pioneer I has halted immigration to the planet's surface.,True,False,False,False,False,True,True,False,False,phantasy star online episode i & ii
4571,JoJo's Bizarre Adventure: Stardust Shooters,https://www.imdb.com/title/tt6886848/?ref_=adv_li_tt,2014.0,,8.1,15,Add a Plot,True,False,False,False,False,False,False,False,False,jojo's bizarre adventure: stardust shooters
4580,Gitaroo Man,https://www.imdb.com/title/tt0330329/?ref_=adv_li_tt,2001.0,E,8.3,62,U-1 must transform into Gitaroo Man to save the world from an alien menace.,True,False,False,False,False,False,False,False,False,gitaroo man
4585,Shenmue I & II,https://www.imdb.com/title/tt8479926/?ref_=adv_li_tt,2018.0,T,8.6,137,"The first begins the tale as Ryo travels around Yokosuka, Japan, gathering clues about his father's murder and dealing with nefarious gangsters along the way. And the sequel continues Ryo's... See full summary »",True,True,False,True,False,False,False,False,False,shenmue i & ii
4587,Godzilla: Kaijuu Daikessen,https://www.imdb.com/title/tt3454000/?ref_=adv_li_tt,1994.0,,8.1,23,"In the game, players select from one of eight different monsters (Godzilla, Anguirus, King Ghidorah, Gigan, Megalon, Mechagodzilla, Biollante and Mothra) from the Godzilla movies and battle in a variety of locations from the movies.",True,False,False,False,False,False,False,True,False,godzilla: kaijuu daikessen
4590,StarLancer,https://www.imdb.com/title/tt0462555/?ref_=adv_li_tt,2000.0,,8.7,57,"Playing as the latest faceless nameless volunteered member of the Tiger squadron, help the losing Western Alliance push back the overwhelming forces of traitorous Eastern Coalition based near Jupiter, as well as space pirates.",True,True,False,False,False,False,False,True,False,starlancer
4602,Anachronox,https://www.imdb.com/title/tt0309280/?ref_=adv_li_tt,2001.0,T,8.5,115,"In a cyberpunk future, humanity has several space colonies, and Anachronox is one of the worst. A down-on-his-luck P.I. lives in its slums. A strange and possibly senile little old man hires him to save the world, or that's what he thinks.",True,True,False,False,False,False,False,True,False,anachronox
4611,Fullmetal Alchemist and the Broken Angel,https://www.imdb.com/title/tt0444640/?ref_=adv_li_tt,2003.0,T,8.4,108,"While traveling by train back to Central, the Elrics are attacked by terrorists. In the aftermath of the attack, they meet a girl named Armony who has information about the Philosopher's Stone...",True,True,False,False,False,False,False,False,False,fullmetal alchemist and the broken angel
4645,Batman: Arkham City Armored Edition,https://www.imdb.com/title/tt7964544/?ref_=adv_li_tt,2012.0,T,8.4,57,A Wii U version of the Batman Arkham City videogame where Batman and Catwoman have armored and remastered suits.,True,True,False,True,False,False,False,False,False,batman: arkham city armored edition
